ID,Order_Date,Customer_Name,Email_Address,Phone_Number,Country,City,Category,Item_Name,Qty,Price_Per_Unit,Discount_Percentage,Tax_Amount,Shipping_Fee,Total_Price,Payment_Type,Status,Age,Gender,Source,Loyalty,Address,Comments
TRX-1968,2023-03-15,B.J. Miller,test@gmail.com,N/A,France,Toronto,Clothing,Product-50,,0.00,10,0.08,23.195649377356673,,wire,Delivrd,-5,Male,Referral,1,"960 Main St, Toronto",
TRX-1201,06/07/2023,Chris-O'Brian,missing_at_sign.com,N/A,U.K.,  Paris  ,Furniture,Product-46,5,$417.24,10,0.08,19.692266356591343,,Credit Card,Shipped,-5,M,??,Yes,"423 Main St,   Paris  ",
TRX-1396,13/08/2023,  mary smith,duplicate@company.com,(764) 8513598,France,  Paris  ,Electronics,Product-20,-1,97.36478441818889,None,8%,22.83714238164523,,Cash,Delivrd,-5,NB,Referral,1,"104 Main St,   Paris  ",
TRX-1712,11/08/2023,B.J. Miller,  space@web.de,N/A,USA,Toronto,Furniture,Product-3,-1,$298.86,10,TBD,9.322865700654228,,wire,  Cancelled  ,74,Female,??,N,"773 Main St, Toronto",
TRX-1209,12-07-23,Unknown User,  space@web.de,N/A,Canda,bErLiN,Electronics,Product-48,5,0.00,0.15,0.08,9.39752702837563,,Credit Card,Shipped,-5,F,Social,Y,"800 Main St, bErLiN",
TRX-1921,07-30-23,Unknown User,test@gmail.com,(559) 5379569,France,london,Office Supplies,Product-15,7,$200.10,5%,TBD,13.897873993731107,,Paypal,  Cancelled  ,-5,F,Referral,0,"763 Main St, london",
TRX-1501,Invalid_Date,  mary smith,duplicate@company.com,484-494-4773,Canda,london,Food,Product-1,-1,$187.01,None,8%,19.18681833084652,,wire,shipped,67,M,Google,N,"325 Main St, london",
TRX-1938,18/03/2023,John Doe,  space@web.de,N/A,Gerrmany,Toronto,Electronics,Product-34,two,43.625453509107324,None,8%,22.750968362554282,,wire,Delivrd,99+,NB,Google,No,"175 Main St, Toronto",
TRX-1927,04-02-23,ALEX WONG,  space@web.de,(433) 2551663,U.K.,bErLiN,Food,Product-26,5,183.883922748435,5%,0.08,23.138600620387873,,wire,  Cancelled  ,99+,NB,Ads,No,"993 Main St, bErLiN",
TRX-1689,01-09-24,John Doe,duplicate@company.com,N/A,U.S.A,Toronto,Food,Product-50,,229.4151031058895,10,0.08,9.193708127461584,,cc,  Cancelled  ,0,M,Referral,Yes,"740 Main St, Toronto",
TRX-1832,06-14-23,B.J. Miller,user123@yahoo,(543) 5494255,U.K.,london,Office Supplies,Product-27,,$413.00,5%,TBD,13.588297428159263,,wire,Shipped,99+,Unk,Google,0,"968 Main St, london",
TRX-1047,2023-01-15,B.J. Miller,duplicate@company.com,582-581-7581,united states,london,Electronics,Product-2,-1,0.00,10,8%,9.96474688405673,,cc,shipped,27,NB,Social,Yes,"170 Main St, london",
TRX-1266,Invalid_Date,  mary smith,test@gmail.com,(273) 7057340,USA,bErLiN,Clothing,Product-7,5,207.33473094788692,None,8%,11.586852326175661,,cc,Shipped,-5,Male,Referral,0,"629 Main St, bErLiN",
TRX-1573,Invalid_Date,ALEX WONG,duplicate@company.com,N/A,France,Toronto,Clothing,Product-44,5,0.00,10,TBD,22.98632995774285,,cc,Delivrd,30,Female,Google,Y,"243 Main St, Toronto",
TRX-1831,04-01-23,Chris-O'Brian,duplicate@company.com,(140) 1357984,France,bErLiN,Office Supplies,Product-8,,396.2015445769642,5%,8%,10.157072887316456,,wire,Shipped,49,Unk,Google,No,"676 Main St, bErLiN",
TRX-1432,Invalid_Date,Chris-O'Brian,duplicate@company.com,N/A,Canda,bErLiN,Clothing,Product-35,5,79.69709989266364,0.15,TBD,20.754959141788234,,cc,shipped,-5,Male,Google,0,"710 Main St, bErLiN",
TRX-1519,12-22-23,  mary smith,missing_at_sign.com,284-957-8397,France,Toronto,Food,Product-13,,$11.57,None,TBD,24.0805890877258,,Paypal,shipped,-5,Unk,??,Y,"651 Main St, Toronto",
TRX-1308,2023-03-05,Unknown User,missing_at_sign.com,884-236-4362,USA,bErLiN,Food,Product-24,-1,$95.29,10,0.08,16.23623169747643,,wire,Shipped,99+,Male,Ads,Yes,"66 Main St, bErLiN",
TRX-1920,Invalid_Date,Null,missing_at_sign.com,506-579-6158,united states,  Paris  ,Electronics,Product-46,5,215.6808468274088,10,8%,8.550520879004386,,Paypal,shipped,-5,NB,Ads,Y,"486 Main St,   Paris  ",
TRX-1829,Invalid_Date,John Doe,  space@web.de,N/A,USA,NEW YORK,Clothing,Product-25,two,229.98444189476882,10,0.08,6.115439294428788,,wire,Pending,0,Male,Google,No,"793 Main St, NEW YORK",
TRX-1186,16/07/2023,Null,test@gmail.com,974-979-2684,Gerrmany,bErLiN,Furniture,Product-9,,$109.05,5%,8%,9.137559664018948,,Cash,Shipped,0,Unk,Google,No,"664 Main St, bErLiN",
TRX-1526,2023-07-29,B.J. Miller,user123@yahoo,734-405-4176,Gerrmany,Toronto,Furniture,Product-50,two,$70.51,0.15,TBD,18.682540654517314,,Paypal,  Cancelled  ,0,Male,??,N,"512 Main St, Toronto",
TRX-1639,04/01/2024,John Doe,  space@web.de,(584) 9608523,United Kingdom,  Paris  ,Office Supplies,Product-29,two,0.00,5%,8%,15.597976720374264,,Credit Card,Pending,0,Male,Ads,Yes,"108 Main St,   Paris  ",
TRX-1036,12-23-23,  mary smith,test@gmail.com,(442) 7414620,Canda,bErLiN,Clothing,Product-40,8,$113.37,10,TBD,15.727977556686291,,wire,Shipped,0,F,Ads,1,"645 Main St, bErLiN",
TRX-1686,16/06/2023,ALEX WONG,  space@web.de,(805) 7001099,U.K.,NEW YORK,Office Supplies,Product-21,two,0.00,5%,0.08,16.474707134112865,,cc,shipped,-5,NB,??,1,"984 Main St, NEW YORK",
TRX-1620,10-24-23,Chris-O'Brian,duplicate@company.com,(965) 1018456,USA,london,Food,Product-38,,$321.51,None,TBD,17.875256558172502,,Credit Card,  Cancelled  ,51,F,Google,N,"477 Main St, london",
TRX-1510,2023-04-10,Chris-O'Brian,duplicate@company.com,N/A,United Kingdom,london,Furniture,Product-25,-1,79.13406831426039,10,0.08,9.68142294000778,,cc,Shipped,99+,Unk,Referral,1,"648 Main St, london",
TRX-1106,25/04/2023,ALEX WONG,duplicate@company.com,(632) 9544092,USA,  Paris  ,Electronics,Product-28,-1,$144.88,5%,8%,19.888283437511596,,cc,SHIPPED,0,Male,??,Y,"16 Main St,   Paris  ",
TRX-1149,12-13-23,Unknown User,  space@web.de,(794) 2183600,Gerrmany,NEW YORK,Electronics,Product-32,5,0.00,0.15,8%,5.2956904382092755,,wire,Delivrd,0,M,Social,0,"973 Main St, NEW YORK",
TRX-1807,2023-07-21,B.J. Miller,user123@yahoo,986-605-3817,United Kingdom,london,Clothing,Product-1,two,$462.92,0.15,TBD,11.848627471132962,,Cash,Delivrd,99+,Unk,Social,No,"410 Main St, london",
TRX-1071,05-21-23,ALEX WONG,test@gmail.com,186-260-1259,united states,bErLiN,Food,Product-35,-1,179.16538751028122,0.15,TBD,24.340830267831322,,wire,Delivrd,-5,F,Ads,No,"36 Main St, bErLiN",
TRX-1582,2023-05-25,B.J. Miller,duplicate@company.com,N/A,Gerrmany,Toronto,Electronics,Product-5,-1,$65.38,10,0.08,18.948981586355025,,Paypal,  Cancelled  ,0,Female,Referral,1,"800 Main St, Toronto",
TRX-1236,02-15-23,Null,  space@web.de,N/A,Gerrmany,london,Furniture,Product-10,5,418.7850335979393,None,TBD,18.42832959410586,,Cash,shipped,99+,Female,Ads,Y,"886 Main St, london",
TRX-1904,30/10/2023,Chris-O'Brian,user123@yahoo,(336) 3319251,USA,Toronto,Electronics,Product-34,,208.05722735706823,0.15,TBD,21.261261092303506,,Paypal,Pending,0,M,Social,0,"720 Main St, Toronto",
TRX-1416,11-13-23,Null,duplicate@company.com,N/A,France,NEW YORK,Furniture,Product-18,,44.60056250177548,5%,8%,11.400871554719243,,Cash,shipped,-5,Male,Referral,N,"49 Main St, NEW YORK",
TRX-1306,01-11-24,John Doe,missing_at_sign.com,N/A,Canada,  Paris  ,Food,Product-10,7,36.854251665082614,None,8%,5.532773119012317,,Credit Card,Pending,0,Female,Referral,N,"996 Main St,   Paris  ",
TRX-1706,01-06-23,Unknown User,user123@yahoo,N/A,United Kingdom,Toronto,Clothing,Product-31,-1,$398.68,0.15,0.08,19.556931030975615,,Paypal,SHIPPED,99+,Male,Ads,N,"523 Main St, Toronto",
TRX-1319,2024-02-05,  mary smith,duplicate@company.com,783-603-7753,Gerrmany,london,Food,Product-7,two,0.00,0.15,0.08,17.185294116622273,,wire,SHIPPED,60,NB,Social,0,"875 Main St, london",
TRX-1038,2023-07-28,  mary smith,  space@web.de,(840) 1179312,USA,bErLiN,Food,Product-31,5,265.39238496885025,None,TBD,6.434471164673557,,Cash,shipped,-5,M,Referral,Y,"938 Main St, bErLiN",
TRX-1401,12/11/2023,Null,duplicate@company.com,856-529-6192,U.K.,  Paris  ,Electronics,Product-23,,246.91522639672576,None,0.08,20.325117630282378,,Credit Card,Shipped,-5,F,Google,0,"155 Main St,   Paris  ",
TRX-1679,03/05/2023,B.J. Miller,user123@yahoo,N/A,Gerrmany,NEW YORK,Furniture,Product-31,,$172.22,10,0.08,10.892484465640278,,Paypal,SHIPPED,59,F,??,Yes,"319 Main St, NEW YORK",
TRX-1368,Invalid_Date,  mary smith,duplicate@company.com,462-959-6961,U.K.,NEW YORK,Electronics,Product-18,6,0.00,0.15,TBD,12.62485604943538,,Cash,Shipped,41,NB,Social,1,"161 Main St, NEW YORK",
TRX-1656,14/05/2023,Chris-O'Brian,duplicate@company.com,187-444-9626,united states,london,Clothing,Product-32,5,0.00,0.15,0.08,24.417700717501766,,Credit Card,shipped,99+,NB,Google,Y,"630 Main St, london",
TRX-1518,Invalid_Date,ALEX WONG,  space@web.de,N/A,U.S.A,  Paris  ,Clothing,Product-44,5,0.00,5%,0.08,9.826023959773876,,Paypal,shipped,-5,Unk,Social,Y,"605 Main St,   Paris  ",
TRX-1201,Invalid_Date,Null,missing_at_sign.com,(401) 3377433,Canda,bErLiN,Clothing,Product-22,-1,$368.61,None,0.08,12.978977197746453,,Credit Card,Pending,-5,Male,Google,Y,"450 Main St, bErLiN",
TRX-1523,Invalid_Date,B.J. Miller,test@gmail.com,N/A,France,Toronto,Electronics,Product-19,5,0.00,5%,8%,14.127839296842215,,Cash,Delivrd,99+,Female,Ads,Yes,"115 Main St, Toronto",
TRX-1843,Invalid_Date,Chris-O'Brian,duplicate@company.com,412-504-7110,Canda,  Paris  ,Clothing,Product-42,two,0.00,None,8%,21.060846977380102,,Cash,  Cancelled  ,0,F,??,Yes,"684 Main St,   Paris  ",
TRX-1401,09-25-23,John Doe,missing_at_sign.com,482-577-6794,Gerrmany,NEW YORK,Clothing,Product-41,-1,301.85550432696044,10,TBD,6.608282974924182,,Cash,Shipped,30,F,Ads,No,"802 Main St, NEW YORK",
TRX-1492,26/07/2023,Chris-O'Brian,test@gmail.com,503-828-5654,France,Toronto,Food,Product-34,-1,454.65567365422277,0.15,8%,15.664360342960455,,Credit Card,Delivrd,0,F,Social,Yes,"595 Main St, Toronto",
TRX-1442,Invalid_Date,Unknown User,missing_at_sign.com,216-189-8953,UK,  Paris  ,Electronics,Product-27,5,298.27981322734155,10,0.08,17.298439355986517,,wire,Pending,99+,Female,??,0,"855 Main St,   Paris  ",
TRX-1852,03/05/2023,  mary smith,user123@yahoo,N/A,Canada,bErLiN,Furniture,Product-20,-1,$294.98,5%,8%,13.610602240670593,,wire,Delivrd,-5,F,Referral,N,"124 Main St, bErLiN",
TRX-1379,2023-08-05,Null,missing_at_sign.com,841-830-8678,united states,bErLiN,Office Supplies,Product-14,two,153.40996338805203,None,0.08,5.5451112221881775,,Credit Card,SHIPPED,20,Female,Referral,Y,"936 Main St, bErLiN",
TRX-1169,10-08-23,  mary smith,duplicate@company.com,N/A,Gerrmany,Toronto,Office Supplies,Product-22,5,0.00,5%,8%,20.385250059495345,,cc,Delivrd,-5,Unk,Referral,Y,"658 Main St, Toronto",
TRX-1118,06-02-23,  mary smith,test@gmail.com,184-619-1041,USA,Toronto,Office Supplies,Product-30,3,0.00,0.15,0.08,15.49859389578361,,Cash,Delivrd,68,Unk,??,Yes,"819 Main St, Toronto",
TRX-1500,Invalid_Date,  mary smith,test@gmail.com,182-544-8920,USA,  Paris  ,Food,Product-45,,442.3433518011089,5%,TBD,19.860979568116345,,Credit Card,Pending,-5,Male,??,0,"105 Main St,   Paris  ",
TRX-1851,Invalid_Date,Unknown User,  space@web.de,819-267-3737,Gerrmany,Toronto,Electronics,Product-44,5,0.00,None,8%,22.470232333371804,,Cash,shipped,0,Female,??,No,"915 Main St, Toronto",
TRX-1301,2023-09-29,Null,missing_at_sign.com,(366) 8447759,USA,Toronto,Office Supplies,Product-45,5,$162.27,0.15,0.08,12.532426182813003,,Cash,Shipped,-5,F,Google,No,"175 Main St, Toronto",
TRX-2000,01/05/2023,Chris-O'Brian,missing_at_sign.com,110-217-8918,USA,london,Furniture,Product-7,two,$427.11,0.15,8%,12.569743494527959,,Cash,Delivrd,0,Unk,Google,0,"118 Main St, london",
TRX-1634,25/04/2023,Null,test@gmail.com,717-118-5433,Canada,Toronto,Furniture,Product-39,,$471.56,5%,8%,24.17660453339546,,cc,  Cancelled  ,0,F,Referral,No,"114 Main St, Toronto",
TRX-1080,Invalid_Date,B.J. Miller,missing_at_sign.com,(290) 4116654,U.S.A,london,Office Supplies,Product-25,6,0.00,None,8%,6.0922129595184105,,wire,SHIPPED,99+,F,Ads,Y,"600 Main St, london",
TRX-1182,12-20-23,ALEX WONG,missing_at_sign.com,(542) 2438283,France,london,Furniture,Product-9,,0.00,None,TBD,12.733110497275757,,wire,shipped,99+,Male,Social,0,"603 Main St, london",
TRX-1121,31/05/2023,  mary smith,test@gmail.com,(274) 5686503,Canada,NEW YORK,Clothing,Product-5,5,0.00,0.15,8%,21.15630000164241,,Cash,  Cancelled  ,-5,M,Ads,Y,"230 Main St, NEW YORK",
TRX-1984,09-23-23,B.J. Miller,user123@yahoo,(160) 7005885,USA,london,Food,Product-24,two,$294.42,0.15,TBD,8.737203298431954,,Cash,Delivrd,99+,NB,Google,0,"269 Main St, london",
TRX-1725,2023-08-09,Unknown User,test@gmail.com,(187) 4823625,USA,london,Food,Product-47,-1,0.00,0.15,8%,21.3464009013092,,Credit Card,shipped,0,M,Google,No,"428 Main St, london",
TRX-1165,2023-02-19,Chris-O'Brian,user123@yahoo,113-662-4383,France,NEW YORK,Clothing,Product-46,4,126.5100466653554,5%,0.08,21.023413366460588,,Paypal,Shipped,61,Unk,??,1,"172 Main St, NEW YORK",
TRX-1235,Invalid_Date,Unknown User,user123@yahoo,(246) 9715459,united states,bErLiN,Food,Product-30,5,$458.10,None,8%,22.068256472410056,,wire,Pending,-5,NB,Google,0,"602 Main St, bErLiN",
TRX-1007,Invalid_Date,Unknown User,  space@web.de,(261) 8727106,USA,bErLiN,Food,Product-34,5,0.00,5%,8%,23.30723904422976,,cc,SHIPPED,99+,M,Referral,0,"665 Main St, bErLiN",
TRX-1267,05-09-23,Unknown User,test@gmail.com,914-696-6875,United Kingdom,london,Clothing,Product-17,5,0.00,None,0.08,23.2876183187313,,Credit Card,  Cancelled  ,99+,Unk,Google,N,"99 Main St, london",
TRX-1001,Invalid_Date,ALEX WONG,duplicate@company.com,(447) 8270479,Canada,NEW YORK,Office Supplies,Product-48,5,175.9674166361765,0.15,0.08,11.611925994780648,,wire,  Cancelled  ,-5,Female,??,No,"378 Main St, NEW YORK",
TRX-1194,03-08-23,B.J. Miller,duplicate@company.com,(111) 2986047,united states,NEW YORK,Office Supplies,Product-34,-1,499.1458087387001,10,8%,13.380516105860048,,Credit Card,Delivrd,40,Female,Social,1,"118 Main St, NEW YORK",
TRX-1730,2023-11-11,B.J. Miller,test@gmail.com,N/A,Canada,  Paris  ,Office Supplies,Product-12,4,$196.39,5%,8%,14.575835861746,,cc,  Cancelled  ,0,F,Social,No,"276 Main St,   Paris  ",
TRX-1878,Invalid_Date,John Doe,duplicate@company.com,(831) 5973412,United Kingdom,bErLiN,Electronics,Product-50,-1,0.00,10,8%,19.51752666730236,,Paypal,SHIPPED,0,M,Ads,No,"232 Main St, bErLiN",
TRX-1070,Invalid_Date,Null,duplicate@company.com,481-374-4217,UK,Toronto,Office Supplies,Product-15,two,0.00,10,TBD,23.574986531850854,,Cash,Pending,99+,M,Social,No,"947 Main St, Toronto",
TRX-1576,2023-09-12,Chris-O'Brian,duplicate@company.com,661-795-5472,Canada,bErLiN,Food,Product-21,two,$465.30,10,TBD,10.216501804962006,,Paypal,SHIPPED,-5,NB,Referral,Y,"759 Main St, bErLiN",
TRX-1379,12-22-23,Unknown User,missing_at_sign.com,100-527-7439,U.K.,london,Furniture,Product-33,-1,0.00,5%,8%,6.960845984167465,,wire,Pending,29,Unk,Ads,1,"557 Main St, london",
TRX-1744,2023-04-07,  mary smith,test@gmail.com,(538) 6728478,united states,london,Office Supplies,Product-28,-1,47.34774639521407,5%,TBD,7.16065941516452,,Paypal,Delivrd,-5,Unk,Social,Yes,"707 Main St, london",
TRX-1423,10-31-23,Chris-O'Brian,test@gmail.com,900-469-2234,UK,Toronto,Food,Product-16,6,0.00,None,TBD,14.19960287681758,,cc,Shipped,99+,F,Ads,1,"321 Main St, Toronto",
,Invalid_Date,Unknown User,duplicate@company.com,941-335-7920,United Kingdom,  Paris  ,Furniture,Product-47,-1,$319.01,5%,TBD,8.486458950913375,,wire,  Cancelled  ,99+,M,Social,Yes,"21 Main St,   Paris  ",Call before delivery
TRX-1158,2023-08-21,Chris-O'Brian,test@gmail.com,(189) 5450105,France,Toronto,Electronics,Product-46,-1,$78.89,5%,TBD,10.111691126033707,,wire,Delivrd,-5,Female,??,1,"345 Main St, Toronto",
TRX-1743,17/05/2023,ALEX WONG,  space@web.de,917-980-5486,France,  Paris  ,Clothing,Product-26,-1,$111.80,5%,8%,19.570460916593102,,cc,Pending,-5,Unk,Referral,No,"242 Main St,   Paris  ",
TRX-1291,30/11/2023,ALEX WONG,user123@yahoo,N/A,Gerrmany,NEW YORK,Office Supplies,Product-19,1,76.66809125215453,10,8%,14.762043306795258,,wire,Shipped,-5,Unk,Social,Yes,"311 Main St, NEW YORK",
TRX-1395,Invalid_Date,Unknown User,  space@web.de,766-342-8382,UK,london,Food,Product-13,two,$49.73,None,0.08,19.842046985438685,,Cash,Delivrd,99+,F,??,0,"308 Main St, london",
TRX-1469,Invalid_Date,B.J. Miller,test@gmail.com,N/A,U.S.A,london,Food,Product-7,5,$193.03,None,8%,15.881366846893732,,cc,  Cancelled  ,0,M,Google,Y,"977 Main St, london",
TRX-1521,Invalid_Date,ALEX WONG,  space@web.de,(495) 7189931,UK,bErLiN,Clothing,Product-25,-1,186.67293370213676,5%,8%,9.918338401873509,,Credit Card,Shipped,0,F,Ads,1,"27 Main St, bErLiN",
TRX-1903,2023-05-31,Null,test@gmail.com,N/A,UK,london,Electronics,Product-7,3,$234.92,None,8%,10.1152228078333,,Paypal,Shipped,99+,Male,Google,0,"614 Main St, london",
TRX-1560,12-01-23,B.J. Miller,  space@web.de,844-624-8776,United Kingdom,Toronto,Furniture,Product-14,-1,0.00,10,0.08,19.710278074248798,,wire,Pending,0,NB,Referral,1,"932 Main St, Toronto",
TRX-1866,10-31-23,  mary smith,missing_at_sign.com,(426) 5141467,U.K.,bErLiN,Office Supplies,Product-22,two,$142.42,0.15,8%,10.778626537309307,,wire,Pending,0,F,Google,1,"525 Main St, bErLiN",
TRX-1301,Invalid_Date,Null,test@gmail.com,(765) 2993740,UK,london,Clothing,Product-48,,$434.67,10,0.08,11.639161065151258,,Cash,  Cancelled  ,61,M,Social,Y,"981 Main St, london",
TRX-1017,2023-09-28,Unknown User,  space@web.de,(633) 5836626,UK,  Paris  ,Electronics,Product-41,5,305.4979409321787,10,0.08,5.918293125379687,,cc,Pending,44,NB,??,Y,"970 Main St,   Paris  ",
TRX-1880,22/07/2023,ALEX WONG,test@gmail.com,(342) 5638060,USA,london,Food,Product-24,two,$320.89,None,8%,22.70709066373506,,wire,SHIPPED,99+,Unk,Ads,N,"590 Main St, london",
TRX-1250,14/07/2023,ALEX WONG,test@gmail.com,(226) 1483648,U.K.,  Paris  ,Office Supplies,Product-34,two,$200.59,None,TBD,16.59221980168769,,Credit Card,  Cancelled  ,-5,Female,Ads,Y,"618 Main St,   Paris  ",
TRX-1127,Invalid_Date,Unknown User,test@gmail.com,482-860-6295,France,NEW YORK,Clothing,Product-23,two,$104.11,10,8%,17.01087757758846,,Paypal,Shipped,99+,Unk,Google,0,"48 Main St, NEW YORK",
TRX-1568,2023-03-05,Null,test@gmail.com,N/A,Gerrmany,NEW YORK,Electronics,Product-29,,$304.68,0.15,TBD,20.498618621185962,,Cash,Shipped,-5,Female,Referral,1,"677 Main St, NEW YORK",
TRX-1519,02/06/2023,Unknown User,user123@yahoo,190-543-6250,Gerrmany,NEW YORK,Furniture,Product-32,two,31.848901457787452,5%,0.08,11.097688257581083,,wire,shipped,-5,NB,??,1,"534 Main St, NEW YORK",
TRX-1271,02/09/2023,Chris-O'Brian,missing_at_sign.com,(935) 4601615,united states,  Paris  ,Office Supplies,Product-1,two,336.4148341026427,None,TBD,13.264195494769684,,Credit Card,Shipped,99+,F,Google,No,"12 Main St,   Paris  ",
TRX-1114,04/01/2024,B.J. Miller,duplicate@company.com,(965) 2853750,United Kingdom,bErLiN,Clothing,Product-21,two,0.00,5%,TBD,23.647583260945282,,Cash,Delivrd,42,Male,Ads,N,"811 Main St, bErLiN",
TRX-1429,03-12-23,ALEX WONG,user123@yahoo,(880) 1052016,U.S.A,NEW YORK,Electronics,Product-33,1,97.55121034141617,None,TBD,7.061942995026287,,cc,Delivrd,-5,Male,??,1,"368 Main St, NEW YORK",
TRX-1966,07-27-23,  mary smith,missing_at_sign.com,253-603-6550,Canda,Toronto,Office Supplies,Product-5,two,226.47712234933368,0.15,0.08,12.698036614655319,,Paypal,Pending,0,F,Social,1,"567 Main St, Toronto",
TRX-1622,2023-02-07,John Doe,test@gmail.com,125-272-5108,united states,Toronto,Food,Product-25,-1,$481.14,None,TBD,16.643683667548494,,Cash,  Cancelled  ,0,Male,Google,Yes,"133 Main St, Toronto",
TRX-1749,09-15-23,Chris-O'Brian,missing_at_sign.com,(852) 3942979,UK,london,Electronics,Product-46,two,373.3851930826984,0.15,TBD,19.472907269496158,,Credit Card,shipped,-5,M,Referral,Yes,"646 Main St, london",
TRX-1427,09-26-23,Unknown User,duplicate@company.com,N/A,united states,Toronto,Furniture,Product-45,5,$231.20,None,0.08,17.906578468578367,,cc,Shipped,-5,F,Ads,No,"914 Main St, Toronto",
TRX-1047,Invalid_Date,John Doe,user123@yahoo,975-626-3646,France,bErLiN,Clothing,Product-48,-1,0.00,10,0.08,11.121878163453747,,cc,Pending,99+,Unk,Social,N,"268 Main St, bErLiN",
TRX-1492,Invalid_Date,Unknown User,duplicate@company.com,681-224-5086,U.S.A,  Paris  ,Furniture,Product-11,,0.00,None,TBD,15.650859485904004,,Paypal,shipped,-5,Female,Google,1,"673 Main St,   Paris  ",
TRX-1565,30/03/2023,  mary smith,user123@yahoo,N/A,united states,london,Clothing,Product-47,,150.22341003404944,5%,8%,6.59935138667306,,Cash,  Cancelled  ,60,M,Google,0,"220 Main St, london",
TRX-1850,03-23-23,B.J. Miller,test@gmail.com,969-592-4080,UK,NEW YORK,Clothing,Product-12,-1,0.00,None,TBD,10.477661489204955,,cc,Delivrd,-5,F,Ads,Yes,"69 Main St, NEW YORK",
TRX-1416,06-23-23,Unknown User,duplicate@company.com,566-501-7043,U.K.,bErLiN,Electronics,Product-27,two,$174.52,0.15,8%,20.662715816157927,,Cash,SHIPPED,27,F,Referral,Yes,"913 Main St, bErLiN",
TRX-1116,2023-09-03,ALEX WONG,  space@web.de,N/A,UK,  Paris  ,Furniture,Product-7,-1,165.51535509420654,None,0.08,22.575590584734204,,Credit Card,  Cancelled  ,60,Male,Social,Yes,"29 Main St,   Paris  ",
TRX-1531,16/06/2023,Chris-O'Brian,test@gmail.com,780-779-5476,Canda,bErLiN,Food,Product-45,,0.00,0.15,TBD,15.838728069304723,,wire,Pending,39,F,Google,Yes,"570 Main St, bErLiN",
TRX-1905,2023-09-13,Unknown User,duplicate@company.com,(441) 8510477,France,NEW YORK,Food,Product-32,-1,$441.81,0.15,0.08,14.84523323358167,,wire,  Cancelled  ,39,Unk,Referral,1,"183 Main St, NEW YORK",
TRX-1023,04-14-23,  mary smith,duplicate@company.com,474-579-5897,U.K.,  Paris  ,Electronics,Product-43,6,0.00,None,8%,7.1137174283291005,,wire,Delivrd,23,Female,Referral,1,"502 Main St,   Paris  ",
TRX-1204,2023-05-20,Chris-O'Brian,missing_at_sign.com,(729) 7774254,Canda,  Paris  ,Food,Product-43,-1,$289.96,10,8%,24.754751590158662,,Paypal,Delivrd,99+,Unk,Referral,1,"202 Main St,   Paris  ",
TRX-1627,Invalid_Date,Chris-O'Brian,duplicate@company.com,(325) 6925744,USA,NEW YORK,Electronics,Product-28,two,$180.34,None,TBD,23.838613936605796,,Paypal,shipped,-5,NB,??,0,"979 Main St, NEW YORK",
